@relation 2CHT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute class {0,1}

@data
0.466716,0.534321,1
0.368217,0.634734,0
0.378501,0.523269,0
0.348743,0.663009,0
0.455179,0.336107,1
0.329833,0.463037,0
0.50584,0.503157,1
0.344011,0.61264,0
0.377753,0.618311,0
0.344946,0.696066,0
0.442522,0.762207,1
0.485612,0.577443,1
0.508383,0.465626,1
0.384121,0.529812,0
0.566826,0.256663,1
0.540966,0.555499,1
0.395922,0.484462,0
0.533275,0.379105,1
0.376996,0.443444,0
0.433467,0.456345,1
0.297992,0.421183,0
0.410293,0.585263,0
0.521616,0.594773,1
0.351884,0.501537,0
0.446519,0.296882,0
0.388267,0.71639,0
0.543691,0.319333,1
0.453635,0.460246,1
0.490396,0.509251,1
0.582179,0.463478,1
0.445792,0.275094,1
0.409663,0.479073,0
0.532972,0.485871,1
0.50369,0.56611,1
0.41853,0.550506,0
0.421437,0.272027,1
0.412065,0.471086,1
0.302528,0.427066,0
0.476709,0.596913,1
0.421582,0.574079,0
0.412828,0.377293,0
0.366052,0.620468,0
0.331417,0.383504,0
0.406075,0.657708,0
0.414003,0.634355,0
0.470108,0.587402,1
0.377393,0.453932,0
0.320761,0.465186,0
0.431778,0.669931,0
0.443339,0.338902,1
0.387667,0.438672,1
0.367436,0.647176,0
0.384645,0.4684,0
0.392954,0.590889,1
0.459661,0.641497,1
0.366709,0.591682,0
0.496725,0.515873,1
0.320957,0.462949,0
0.400679,0.527734,1
0.434194,0.356945,1
0.339795,0.634707,0
0.337997,0.427761,0
0.438191,0.766082,1
0.362827,0.570064,0
0.278594,0.217513,0
0.400388,0.303715,0
0.460842,0.630586,1
0.39935,0.390688,1
0.457117,0.523278,1
0.48546,0.64464,1
0.450455,0.475084,1
0.38658,0.497486,0
0.443915,0.484665,1
0.460872,0.423297,1
0.488155,0.690748,1
0.411468,0.498657,1
0.351605,0.565485,0
0.456209,0.345228,1
0.434406,0.674686,1
0.346282,0.506952,0
0.449638,0.444669,1
0.509443,0.460959,1
0.424038,0.344439,1
0.508898,0.307081,1
0.490851,0.551175,1
0.383709,0.629107,0
0.473651,0.473085,1
0.52955,0.854827,1
0.407583,0.788255,0
0.514773,0.265292,1
0.475286,0.349467,1
0.493485,0.482217,1
0.362007,0.515873,0
0.424444,0.572943,1
0.451515,0.517819,1
0.454059,0.4229,1
0.339847,0.476,0
0.323804,0.527972,0
0.456845,0.358747,1
0.413882,0.607717,1
0.451,0.374704,1
0.371103,0.413804,0
0.421543,0.691567,1
0.461447,0.668786,1
0.428847,0.752362,1
0.431841,0.525779,1
0.528944,0.173475,1
0.27447,0.646921,0
0.444581,0.627346,1
0.399392,0.563371,1
0.47895,0.474124,1
0.381783,0.464746,0
0.501631,0.456548,1
0.40976,0.710332,0
0.443097,0.317657,1
0.49936,0.304563,1
0.440341,0.250923,1
0.501691,0.679054,1
0.365798,0.277609,0
0.30843,0.450498,0
0.334293,0.49856,0
0.257827,0.668117,0
0.356777,0.581749,0
0.405233,0.38381,1
0.368887,0.465362,1
0.290473,0.46442,0
0.415441,0.447319,1
0.494757,0.78342,1
0.454513,0.310233,1
0.326559,0.418991,0
0.433134,0.646067,1
0.466565,0.479962,1
0.269425,0.36917,0
0.41013,0.480482,1
0.243283,0.449538,0
0.305014,0.448147,0
0.500541,0.559884,1
0.320524,0.597124,0
0.389632,0.304863,0
0.46602,0.376254,0
0.438131,0.462042,1
0.476376,0.358993,1
0.470017,0.475436,1
0.367715,0.56935,0
0.43262,0.415521,1
0.355908,0.591876,0
0.355866,0.400378,0
0.3212,0.34458,0
0.443369,0.468708,1
0.472621,0.544447,1
0.537393,0.350551,1
0.298219,0.467229,0
0.330429,0.523199,0
0.224254,0.616647,0
0.44985,0.295802,1
0.56398,0.416455,1
0.469048,0.467132,1
0.276008,0.741214,0
0.392954,0.430597,0
0.296469,0.738158,0
0.277649,0.269968,0
0.395546,0.309266,1
0.440765,0.315482,1
0.413358,0.642421,0
0.364874,0.335552,0
0.358994,0.442731,0
0.453877,0.719305,1
0.583663,0.560738,1
0.396479,0.585359,1
0.408316,0.296134,1
0.428671,0.518188,1
0.452121,0.637693,1
0.452605,0.382128,1
0.368532,0.61102,0
0.493182,0.664964,1
0.46817,0.801464,1
0.33634,0.505649,0
0.462295,0.532718,1
0.379088,0.451555,0
0.469714,0.428519,1
0.376975,0.45159,0
0.47898,0.638177,1
0.377835,0.274632,0
0.44231,0.432006,1
0.426103,0.525321,1
0.308282,0.456653,0
0.428686,0.527355,1
0.341113,0.60792,0
0.329469,0.428571,0
0.331632,0.464781,0
0.368884,0.566189,0
0.278703,0.338582,0
0.554714,0.566533,1
0.353022,0.292184,0
0.389169,0.492026,0
0.355142,0.795079,0
0.480434,0.575479,1
0.328988,0.568611,0
0.367475,0.482903,0
0.427547,0.644006,1
0.412134,0.380559,0
0.325048,0.59015,0
0.504598,0.511593,1
0.357489,0.433547,0
0.420241,0.552302,1
0.369468,0.374529,1
0.420592,0.718592,1
0.37163,0.452743,0
0.47468,0.560545,1
0.357922,0.562676,0
0.300681,0.693935,0
0.415402,0.393911,1
0.283003,0.625179,0
0.512774,0.481292,1
0.470229,0.502127,1
0.338269,0.580393,0
0.420153,0.372,1
0.534122,0.581573,1
0.352601,0.216624,0
0.481221,0.264667,1
0.475135,0.573102,1
0.272816,0.459638,0
0.304645,0.520751,0
0.458056,0.366903,1
0.311292,0.610209,0
0.436829,0.307032,1
0.347532,0.430438,0
0.398123,0.527672,0
0.520223,0.747123,1
0.523645,0.511153,1
0.444187,0.548428,1
0.461417,0.550435,1
0.324276,0.452171,0
0.417497,0.657611,0
0.351711,0.535932,0
0.308533,0.232078,0
0.359799,0.249276,0
0.367942,0.478192,0
0.375839,0.582506,0
0.300287,0.68218,0
0.378428,0.571402,0
0.536939,0.53978,1
0.395122,0.565124,0
0.460539,0.71816,1
0.335762,0.556221,0
0.475195,0.674703,1
0.482584,0.460554,1
0.340858,0.578033,0
0.484007,0.495998,1
0.33171,0.587429,0
0.320897,0.676086,0
0.451697,0.294177,1
0.348828,0.529557,0
0.452878,0.426722,1
0.462931,0.447328,1
0.333703,0.407044,0
0.46499,0.518224,1
0.361101,0.565969,0
0.498663,0.526343,1
0.423478,0.677248,1
0.502085,0.508696,1
0.410832,0.40192,0
0.44773,0.387239,0
0.41492,0.498067,0
0.320355,0.600822,0
0.311149,0.550374,0
0.362915,0.570592,0
0.482735,0.768635,1
0.412991,0.546165,1
0.413258,0.551193,1
0.260504,0.45579,0
0.470501,0.579521,1
0.445883,0.459894,1
0.421579,0.828577,1
0.391207,0.649589,0
0.442794,0.454998,1
0.454816,0.624167,1
0.289347,0.599871,0
0.313663,0.521878,0
0.447306,0.62717,1
0.335498,0.483132,0
0.382622,0.451264,0
0.479828,0.417828,1
0.432408,0.540767,1
0.200038,0.503236,0
0.33955,0.460625,0
0.412876,0.352348,0
0.335447,0.354454,0
0.386489,0.581784,0
0.373604,0.529434,0
0.410281,0.643478,1
0.352465,0.599422,0
0.434497,0.534479,1
0.274309,0.426282,0
0.329118,0.456063,0
0.378831,0.641902,0
0.418881,0.58484,1
0.44991,0.541797,1
0.522858,0.509849,1
0.47577,0.659443,1
0.336149,0.570099,0
0.403531,0.608395,0
0.474771,0.61264,1
0.379606,0.396221,1
0.38073,0.288504,0
0.411844,0.61596,1
0.520163,0.422707,1
0.462659,0.498182,0
0.382271,0.220489,1
0.377632,0.592325,1
0.487974,0.47098,1
0.520375,0.492775,1
0.405963,0.50896,1
0.444308,0.39854,1
0.47683,0.58469,1
0.31561,0.465679,0
0.517074,0.616506,1
0.311098,0.673506,0
0.376666,0.576351,0
0.539815,0.380245,1
0.303285,0.491304,0
0.307216,0.420849,0
0.284777,0.575972,0
0.441613,0.422108,0
0.343538,0.406026,0
0.351775,0.455473,0
0.423826,0.328419,1
0.358013,0.756272,0
0.386983,0.742051,0
0.369962,0.581388,0
0.422182,0.379518,0
0.328246,0.545266,0
0.462719,0.433432,1
0.403265,0.522935,1
0.433316,0.500031,1
0.38129,0.286321,0
0.357359,0.510431,0
0.435163,0.434841,1
0.358688,0.137142,0
0.487247,0.546112,1
0.302468,0.592025,0
0.474377,0.375783,1
0.316131,0.305474,0
0.300378,0.560897,0
0.294507,0.482675,0
0.427414,0.593135,0
0.507566,0.567334,1
0.476164,0.629503,1
0.307237,0.19158,0
0.501358,0.473235,1
0.384911,0.454778,0
0.435315,0.437342,0
0.300369,0.4263,0
0.337252,0.528711,0
0.326581,0.595786,0
0.500904,0.642183,1
0.398075,0.338173,0
0.308524,0.647229,0
0.399446,0.495452,0
0.398968,0.544703,1
0.534395,0.3866,1
0.426348,0.491947,1
0.472076,0.531591,1
0.382338,0.374423,0
0.343075,0.478016,0
0.46393,0.28442,1
0.37953,0.646965,1
0.402693,0.340687,0
0.356595,0.658113,0
0.443339,0.478148,1
0.38225,0.612358,0
0.352305,0.406835,0
0.374925,0.431028,0
0.326129,0.427797,0
0.365032,0.647564,0
0.405285,0.570751,0
0.444884,0.532155,1
0.481433,0.541013,1
0.260604,0.485299,0
0.4725,0.62532,1
0.526855,0.431618,1
0.423014,0.592739,1
0.349292,0.531019,0
0.378331,0.315349,0
0.341576,0.432904,0
0.282406,0.664762,0
0.482372,0.551932,1
0.312233,0.369747,0
0.496907,0.458599,1
0.522282,0.309851,1
0.427245,0.222832,1
0.465959,0.277328,1
0.553079,0.703736,1
0.410548,0.489164,0
0.526068,0.491172,1
0.296514,0.584963,0
0.320969,0.266264,0
0.301889,0.098898,0
0.343786,0.741214,0
0.318111,0.630657,0
0.527309,0.512799,1
0.483825,0.490415,1
0.526128,0.726808,1
0.416946,0.397589,1
0.487671,0.640695,1
0.501812,0.436937,1
0.262245,0.523824,0
0.487277,0.182096,1
0.468442,0.44444,1
0.467867,0.524247,1
0.410163,0.343396,0
0.454362,0.406097,1
0.378919,0.371626,0
0.402699,0.523437,0
0.368348,0.432728,0
0.304593,0.667949,0
0.286146,0.659249,0
0.470623,0.640176,1
0.306162,0.58646,0
0.301841,0.718424,0
0.430551,0.53433,0
0.408955,0.441111,0
0.4682,0.617888,1
0.282182,0.43883,0
0.470501,0.333711,0
0.307852,0.48131,0
0.360811,0.175016,0
0.51444,0.327949,1
0.224878,0.715087,0
0.39025,0.856007,1
0.37113,0.348716,0
0.328485,0.635694,0
0.39161,0.527646,1
0.459267,0.575092,1
0.459176,0.441851,1
0.455724,0.485228,1
0.333088,0.431777,0
0.328564,0.386449,0
0.458177,0.517704,1
0.377544,0.415134,0
0.312167,0.461444,0
0.519921,0.593241,1
0.392888,0.575391,1
0.561588,0.487245,1
0.364805,0.353265,0
0.414705,0.476026,1
0.280965,0.48809,0
0.301829,0.503095,0
0.41161,0.656969,1
0.338663,0.474001,0
0.370192,0.746982,1
0.276398,0.644702,0
0.44016,0.409552,1
0.43265,0.596842,1
0.281131,0.565476,0
0.471804,0.22985,1
0.451878,0.389416,1
0.265261,0.284763,0
0.340773,0.560421,0
0.447306,0.681264,1
0.297895,0.394093,0
0.202421,0.410183,0
0.398156,0.328435,1
0.439887,0.473402,1
0.300972,0.556027,0
0.300566,0.46604,0
0.260988,0.486822,0
0.41112,0.413619,1
0.450334,0.508766,1
0.317569,0.411538,0
0.261815,0.501096,0
0.397981,0.605895,1
0.471259,0.40864,1
0.430324,0.17683,1
0.382219,0.509796,0
0.231119,0.282112,0
0.363615,0.603667,1
0.371321,0.175826,1
0.425791,0.431336,1
0.376354,0.442749,0
0.410696,0.815808,1
0.454119,0.44274,1
0.443309,0.518144,1
0.26914,0.450243,0
0.376042,0.613195,1
0.417476,0.432904,1
0.43268,0.727961,1
0.330393,0.651201,0
0.309099,0.292981,0
0.500752,0.623145,1
0.322947,0.522503,0
0.396633,0.65703,1
0.397875,0.468867,1
0.304448,0.515459,0
0.337966,0.449714,0
0.333763,0.449749,0
0.324479,0.620821,0
0.381459,0.36699,1
0.283502,0.459771,0
0.347877,0.396487,0
0.265285,0.241733,0
0.403362,0.630348,1
0.426127,0.355253,1
0.423154,0.432825,1
0.393614,0.413813,1
0.36859,0.453272,1
0.401239,0.338004,1
0.48001,0.689092,1
0.493909,0.497028,1
0.417591,0.519483,1
0.436435,0.590493,1
0.503296,0.65843,1
0.464566,0.383124,1
0.395398,0.546755,1
0.411783,0.691972,1
0.359557,0.597485,0
0.30972,0.330714,0
0.396161,0.454135,1
0.333603,0.622802,0
0.327156,0.533696,0
0.32894,0.62333,0
0.287215,0.441771,0
0.457087,0.30955,1
0.347051,0.548736,0
0.346039,0.352509,0
0.505083,0.443145,1
0.476739,0.459498,1
0.446731,0.674413,1
0.337022,0.552355,0
0.40268,0.460158,0
0.229614,0.564296,0
0.352374,0.474353,0
0.416973,0.581582,1
0.269897,0.651315,0
0.309111,0.314655,0
0.341237,0.556423,0
0.46602,0.550488,1
0.406335,0.600312,0
0.209259,0.710244,0
0.471652,0.652231,1
0.285528,0.428184,0
0.344577,0.515186,1
0.401315,0.656132,0
0.394344,0.859811,1
0.408776,0.641056,1
0.453483,0.244865,1
0.365326,0.781131,0
0.393996,0.646727,1
0.45954,0.612948,1
0.371612,0.572908,1
0.27943,0.344875,0
0.238965,0.528808,0
0.294967,0.535008,0
0.472197,0.872817,1
0.353222,0.594095,0
0.398917,0.613829,1
0.436072,0.411319,1
0.375776,0.329353,1
0.320891,0.326438,1
0.449668,0.455112,1
0.438706,0.635244,1
0.375576,0.264586,0
0.266363,0.443911,0
0.292832,0.507181,0
0.440614,0.752248,1
0.357964,0.574555,0
0.258399,0.640273,0
0.304118,0.429628,0
0.306004,0.350512,0
0.432044,0.693495,1
0.465626,0.491172,1
0.438827,0.377881,1
0.362873,0.690871,0
0.42445,0.187943,1
0.33221,0.552382,0
0.342936,0.612807,0
0.392782,0.660526,1
0.426733,0.358402,1
0.336274,0.505376,0
0.490911,0.519509,1
0.396264,0.625901,1
0.309166,0.537403,0
0.235331,0.62761,0
0.398474,0.302231,1
0.37629,0.501889,1
0.340767,0.680735,0
0.263541,0.438055,0
0.412355,0.259772,1
0.441008,0.561874,1
0.315152,0.690554,0
0.324921,0.606247,0
0.464354,0.565749,1
0.302674,0.542457,0
0.323183,0.573894,0
0.264171,0.554997,0
0.353367,0.474855,0
0.286443,0.19401,0
0.35185,0.485061,0
0.498633,0.520548,1
0.347526,0.570337,1
0.422715,0.534092,1
0.350324,0.700417,0
0.209198,0.525233,0
0.288665,0.515406,0
0.385254,0.435695,0
0.248092,0.448032,0
0.366361,0.635447,1
0.424574,0.385442,1
0.448638,0.591902,1
0.445005,0.533423,1
0.392567,0.392405,1
0.357334,0.438777,1
0.295903,0.305096,0
0.405993,0.326721,1
0.264092,0.066167,0
0.28472,0.337764,0
0.427647,0.45896,1
0.410741,0.481944,1
0.44025,0.330177,1
0.320842,0.703446,0
0.368993,0.37005,0
0.419169,0.562112,1
0.320612,0.615951,0
0.403531,0.616224,1
0.26855,0.394324,0
0.433165,0.47091,1
0.464627,0.438223,1
0.375067,0.555208,1
0.22261,0.211507,0
0.385314,0.400489,1
0.357289,0.545416,1
0.377293,0.47371,1
0.311152,0.359565,0
0.34663,0.469431,0
0.316433,0.553271,0
0.459267,0.451748,1
0.386825,0.432516,1
0.420413,0.468391,1
0.240582,0.614322,0
0.436132,0.578359,1
0.389127,0.515538,0
0.493243,0.588714,1
0.364475,0.386861,0
0.22757,0.593593,0
0.297177,0.448094,0
0.266808,0.471218,0
0.489639,0.218825,1
0.34497,0.386485,0
0.449395,0.661186,1
0.394913,0.491199,1
0.377768,0.420787,0
0.469199,0.584012,1
0.204847,0.477646,0
0.332931,0.648612,0
0.314638,0.470487,0
0.382643,0.504909,1
0.278082,0.623295,0
0.354418,0.528967,0
0.285728,0.604477,0
0.325088,0.606846,0
0.352786,0.618328,0
0.387252,0.87125,1
0.249157,0.488442,0
0.273392,0.427761,0
0.506415,0.592703,1
0.454846,0.52363,1
0.396918,0.327415,1
0.430984,0.420347,0
0.440796,0.430658,1
0.467352,0.386703,1
0.246105,0.373879,0
0.370849,0.454232,1
0.324294,0.52946,0
0.476709,0.582894,1
0.371691,0.492933,0
0.357752,0.278688,0
0.472349,0.317753,1
0.461175,0.43286,1
0.449032,0.532454,1
0.428965,0.518162,1
0.282034,0.492907,0
0.253978,0.261668,0
0.445429,0.33596,1
0.51771,0.61249,1
0.299334,0.294056,0
0.217692,0.457252,0
0.522313,0.591876,1
0.310837,0.621983,0
0.332461,0.500876,0
0.230104,0.432534,0
0.291027,0.390938,0
0.459025,0.600259,1
0.478314,0.436664,1
0.284944,0.703877,0
0.531276,0.435008,1
0.35046,0.52968,1
0.38188,0.377198,1
0.373768,0.710605,0
0.327183,0.558431,0
0.471955,0.372866,1
0.337621,0.491428,0
0.280889,0.545451,0
0.25138,0.585756,0
0.439917,0.219362,1
0.522797,0.382086,1
0.381983,0.556203,1
0.474014,0.717227,1
0.420649,0.445417,1
0.233956,0.413945,0
0.41763,0.467766,1
0.292802,0.306286,0
0.325536,0.546464,0
0.481554,0.150457,1
0.497149,0.585932,1
0.432892,0.646745,1
0.265961,0.529495,0
0.406211,0.511611,1
0.38966,0.633765,1
0.371679,0.26188,0
0.274279,0.399797,0
0.405251,0.748083,1
0.267617,0.487632,0
0.394147,0.499423,1
0.429186,0.753031,1
0.298001,0.431257,0
0.375978,0.366545,0
0.299194,0.644878,0
0.32302,0.634672,0
0.326717,0.479909,1
0.45739,0.481125,1
0.417524,0.623471,1
0.354243,0.69147,0
0.327147,0.713,0
0.434527,0.581731,1
0.281128,0.301628,0
0.457965,0.393188,1
0.343169,0.582048,0
0.28951,0.50771,0
0.373798,0.647854,0
0.480464,0.490362,1
0.334741,0.544183,0
0.406475,0.456363,1
0.531488,0.517132,1
0.495362,0.285909,1
0.434406,0.587033,1
0.317369,0.625743,0
0.352065,0.486919,0
0.358879,0.544764,0
0.304984,0.469492,0
0.461357,0.599739,1
0.333076,0.661327,0
0.220738,0.422073,0
0.379842,0.369021,1
0.343917,0.319416,1
0.343296,0.540687,0
0.355,0.554539,0
0.218261,0.535421,0
0.400888,0.469351,1
0.260171,0.548586,0
0.278963,0.473041,0
0.339871,0.439676,0
0.473045,0.284345,1
0.427862,0.651077,1
0.417876,0.610245,1
0.253533,0.744455,0
0.392164,0.54819,1
0.365752,0.610016,1
0.340807,0.473155,0
0.263814,0.263253,0
0.311367,0.452479,0
0.287854,0.559056,0
0.329242,0.276286,1
0.339169,0.506371,0
0.291033,0.569051,0
0.353389,0.543259,0
0.350306,0.430896,1
0.270681,0.293116,0
0.396397,0.47821,1
0.383352,0.371896,0
0.343278,0.450859,0
0.387682,0.506776,0
0.426718,0.412588,1
0.336316,0.581018,0
0.264228,0.299441,0
0.470774,0.568866,1
0.448638,0.463478,1
0.306198,0.556564,0
0.335931,0.434357,1
0.318062,0.550515,0
0.300454,0.393505,0
0.396821,0.610333,1
0.404952,0.75636,1
0.427193,0.355045,1
0.336813,0.461646,0
0.39687,0.433881,1
0.435405,0.368985,1
0.381244,0.146925,0
0.426215,0.432155,1
0.415732,0.570372,1
0.3879,0.543866,1
0.371361,0.687912,0
0.301862,0.633659,0
0.365734,0.440063,0
0.304148,0.551316,1
0.467746,0.431803,1
0.299997,0.399911,0
0.330251,0.493849,0
0.288871,0.305084,0
0.459297,0.636319,1
0.366594,0.580208,1
0.368553,0.521508,1
0.375857,0.539322,1
0.279854,0.789796,0
0.315337,0.625884,0
0.476921,0.447398,1
0.337857,0.533273,0
0.325927,0.320132,0
0.305217,0.235142,0
0.52852,0.625866,1
0.330687,0.596895,0
0.449638,0.430183,1
0.477678,0.461021,1
0.461659,0.465538,1
0.354903,0.552417,0
0.403659,0.462553,0
0.261809,0.401372,0
0.295385,0.469774,0
0.437343,0.385838,1
0.426015,0.520548,1
0.260092,0.266695,0
0.37183,0.585439,1
0.453393,0.538134,1
0.434497,0.364607,1
0.460721,0.359852,1
0.497179,0.534955,1
0.262139,0.472319,0
0.238838,0.516912,0
0.370743,0.488909,0
0.287276,0.617457,0
0.246181,0.461188,0
0.391985,0.439235,1
0.41416,0.438777,1
0.497634,0.467106,1
0.259374,0.446676,0
0.451788,0.697854,1
0.304736,0.494034,0
0.275254,0.477373,0
0.344277,0.630084,1
0.256349,0.49908,0
0.24711,0.505129,0
0.339166,0.316745,1
0.419644,0.454487,1
0.29084,0.33253,1
0.275784,0.43795,0
0.314541,0.670353,0
0.297592,0.304302,0
0.267523,0.452699,0
0.428553,0.457807,1
0.47571,0.489966,1
0.401394,0.616127,1
0.308594,0.506397,0
0.415759,0.522926,1
0.340543,0.429214,0
0.281891,0.613485,0
0.345564,0.40521,1
0.358721,0.532295,1
0.37729,0.582594,1
0.230459,0.710411,0
0.330862,0.561777,0
0.29771,0.515987,0
0.409927,0.376953,1
0.422699,0.429875,1
0.390968,0.45837,0
0.42603,0.694156,1
0.296602,0.351025,0
0.418966,0.382161,1
0.380233,0.428994,1
0.264189,0.596191,0
0.224932,0.4173,0
0.228993,0.397525,0
0.44016,0.60335,1
0.412119,0.470707,1
0.267832,0.441983,0
0.464869,0.531265,1
0.261518,0.513213,0
0.308987,0.823152,0
0.26157,0.484946,0
0.274948,0.6282,0
0.392476,0.364786,1
0.307861,0.548657,0
0.512381,0.479575,1
0.393248,0.390742,1
0.367151,0.534013,0
0.288226,0.530622,0
0.382428,0.551219,0
0.250048,0.611081,0
0.225877,0.571508,0
0.212941,0.536954,0
0.312594,0.684293,0
0.374991,0.580252,1
0.429573,0.620142,1
0.43083,0.330212,1
0.416964,0.471245,1
0.37686,0.634602,1
0.447851,0.409604,1
0.388227,0.331846,1
0.20604,0.547723,0
0.279302,0.475806,0
0.419008,0.728005,1
0.423017,0.544932,1
0.323347,0.420514,0
0.38744,0.609611,1
0.458298,0.673867,1
0.35837,0.336348,0
0.21348,0.405592,0
0.419478,0.342125,1
0.414735,0.43293,1
0.391479,0.451097,1
0.40239,0.500823,1
0.221323,0.58587,0
0.360329,0.62016,1
0.381029,0.214405,1
0.31521,0.474098,0
0.438131,0.544632,1
0.359599,0.543893,0
0.293447,0.390502,0
0.275166,0.462051,0
0.279145,0.447795,0
0.449335,0.579081,1
0.391092,0.581458,1
0.421609,0.728886,1
0.310265,0.456856,0
0.285062,0.557357,0
0.369731,0.652381,1
0.413506,0.504443,1
0.417818,0.476792,1
0.37629,0.462175,1
0.461296,0.521993,1
0.397726,0.601404,1
0.365431,0.593549,1
0.323231,0.66352,0
0.451848,0.588609,1
0.276459,0.448948,0
0.291424,0.626483,0
0.238671,0.531256,0
0.224893,0.440565,0
0.399558,0.52083,1
0.347093,0.616743,0
0.338124,0.399389,1
0.376793,0.3769,1
0.235952,0.473094,0
0.254472,0.612156,0
0.323731,0.605481,1
0.396794,0.381815,1
0.256843,0.571622,0
0.285126,0.736045,0
0.311785,0.557912,0
0.386171,0.409778,1
0.313959,0.380924,1
0.276417,0.335709,0
0.352943,0.310542,1
0.328307,0.360772,0
0.443915,0.540071,1
0.218722,0.451449,0
0.29338,0.492792,0
0.422569,0.598947,1
0.292236,0.67311,0
0.296093,0.527074,0
0.377011,0.461417,1
0.243144,0.62569,0
0.372484,0.43699,1
0.362228,0.319768,1
0.427426,0.410141,1
0.431972,0.606678,1
0.443218,0.525911,1
0.322877,0.723365,1
0.307116,0.391343,1
0.336146,0.528077,0
0.420707,0.486778,1
0.446095,0.509453,1
0.356341,0.633527,1
0.287003,0.317272,0
0.330666,0.620407,0
0.442915,0.562147,1
0.358524,0.899446,0
0.236894,0.302459,0
0.314271,0.646648,0
0.20025,0.420479,0
0.475437,0.407065,1
0.354721,0.621974,1
0.407029,0.359213,1
0.330169,0.46921,1
0.427572,0.273159,1
0.371933,0.544342,1
0.450758,0.622291,1
0.274966,0.600409,0
0.346151,0.462853,0
0.486399,0.551386,1
0.478647,0.399736,1
0.425222,0.443656,1
0.446125,0.608519,1
0.33006,0.627927,1
0.438101,0.566876,1
0.447942,0.245156,1
0.366407,0.355755,1
0.401484,0.454373,1
0.264023,0.380769,0
0.321554,0.391584,0
0.408819,0.408752,1
0.376254,0.610852,1
0.328388,0.491639,0
0.380469,0.459454,1
0.402614,0.356676,1
0.387737,0.664841,1
0.384088,0.530763,1
0.229293,0.686961,0
0.202763,0.169178,0
0.305611,0.435053,0
0.458722,0.543725,1
0.403353,0.538583,1
0.414224,0.691655,1
0.440493,0.825433,1
0.279411,0.705269,0
0.411338,0.540828,1
0.344116,0.510466,1
0.307552,0.479355,1
0.368484,0.437527,1
0.291321,0.380632,0
0.387752,0.521042,1
0.248973,0.664084,0
0.369598,0.587094,1
0.343926,0.307699,0
0.302534,0.72679,0
0.373956,0.589375,1
0.32936,0.383111,0
0.306522,0.411359,0
0.400827,0.609672,1
0.292293,0.817851,0
0.395125,0.144645,1
0.412858,0.520143,1
0.390111,0.461118,1
0.28574,0.621736,0
0.307004,0.135584,0
0.355181,0.572248,1
0.278915,0.47297,0
0.372263,0.70622,1
0.236448,0.434075,0
0.255177,0.433071,0
0.302792,0.534365,0
0.386746,0.58034,1
0.311982,0.697035,0
0.441553,0.335615,1
0.395931,0.673673,1
0.307855,0.530481,0
0.39409,0.447654,1
0.232866,0.443497,0
0.263172,0.578922,0
0.401412,0.54192,1
0.32169,0.643689,1
0.205798,0.611733,0
0.441189,0.440063,1
0.337303,0.531934,0
0.403934,0.45351,1
0.349812,0.596226,1
0.432832,0.551695,1
0.232633,0.752107,0
0.319664,0.544685,0
0.309523,0.344005,0
0.281219,0.502356,0
0.264807,0.455544,0
0.431084,0.650743,1
0.274563,0.764638,0
0.256534,0.752054,0
0.250517,0.482146,0
0.391183,0.383502,1
0.287851,0.596948,0
0.381674,0.479681,1
0.192216,0.628825,0
0.432892,0.582004,1
0.263393,0.490353,0
0.237154,0.653957,0
0.470078,0.260395,1
0.419272,0.524943,1
0.44234,0.34126,1
0.281068,0.352297,0
0.42742,0.320545,1
0.448638,0.541955,1
0.232745,0.581661,0
0.387007,0.378551,1
0.201271,0.259835,0
0.306113,0.747554,0
0.268631,0.508432,0
0.398247,0.606036,1
0.206857,0.521411,0
0.340595,0.505552,1
0.463446,0.416367,1
0.490396,0.546077,1
0.3924,0.411092,1
0.347093,0.517079,0
0.349943,0.223316,1
0.395268,0.425067,1
0.225699,0.395246,0
0.301438,0.453113,1
0.367485,0.341861,1
0.394571,0.540608,1
0.33297,0.413716,1
0.343057,0.336123,0
0.276959,0.482974,0
0.266197,0.477461,0
0.330169,0.682875,0
0.285961,0.372145,1
0.253942,0.612481,0
0.309166,0.568628,0
0.402078,0.431072,1
0.4088,0.78785,1
0.452787,0.476845,1
0.286004,0.398608,0
0.250844,0.782223,0
0.306592,0.33898,0
0.346475,0.67067,1
0.356538,0.549784,1
0.267487,0.521816,0
0.304221,0.421324,1
0.425725,0.771057,1
0.252921,0.690325,0
0.261633,0.327778,0
0.288965,0.508159,0
0.456481,0.551976,1
0.240094,0.54369,0
0.34438,0.490239,0
0.27407,0.61935,0
0.279442,0.187177,0
0.458752,0.359478,1
0.305917,0.751138,0
0.441886,0.523217,1
0.348126,0.437483,0
0.385911,0.398002,1
0.440432,0.503835,1
0.267838,0.422029,0
0.223194,0.613512,0
0.352071,0.533819,0
0.376475,0.587869,1
0.262402,0.529328,0
0.331856,0.599695,1
0.198024,0.331135,0
0.276862,0.511963,0
0.292865,0.530825,0
0.391552,0.352588,1
0.417394,0.43898,1
0.313862,0.505217,0
0.363173,0.558625,0
0.23908,0.440045,0
0.375948,0.626747,1
0.269682,0.374303,0
0.326126,0.474476,0
0.274012,0.496605,0
0.316364,0.563935,0
0.284035,0.746814,0
0.431081,0.505024,1
0.187356,0.359638,0
